horizon_steps,horizon_seconds,ADE,FDE,J,ade_scenes,fde_scenes,ade_targets,fde_targets,valid_points,total_scenes,scenes_without_supervision,ADE_point_trainrule_eval,FDE_trainrule_eval,J_trainrule_eval,ADE_point_scoreable_scenes,FDE_scoreable_scenes,fixed_complete_targets,fixed_complete_scenes,fixed_ADE,fixed_FDE,model,family,checkpoint_stage,split,snr_db
17,1.7000000000000002,0.4172122764895241,0.7758943961225441,0.8051594745507962,5436,5407,34342,33272,574743,5549,113,0.4106592397181312,0.7560391061154437,0.788678792775853,0.41919575445105034,0.7758943961225441,33073,5399,0.41461993113332013,0.7696503430302853,A_best,A,best,train,15
18,1.8,0.4387725390549852,0.823170958729482,0.8503580184197261,5436,5404,34342,33207,607950,5549,113,0.43205512531075013,0.8016608147367311,0.8328855326791157,0.4410364036698588,0.823170958729482,33073,5399,0.43705514357228603,0.8184537550347057,A_best,A,best,train,15
19,1.9000000000000001,0.46064725628224135,0.8748249529366142,0.8980597327505484,5436,5402,34342,33140,641090,5549,113,0.4537852964441229,0.8516497379282015,0.8796101654082236,0.4632182873378289,0.8748249529366142,33073,5399,0.45995493305911217,0.8721511438219837,A_best,A,best,train,15
20,2.0,0.48268233960276596,0.9235736372945432,0.9444691582500375,5436,5399,34342,33073,674163,5549,113,0.47567535083425266,0.8986076892689203,0.9249791954687128,0.4855633778107557,0.9235736372945432,33073,5399,0.48313586827088373,0.9235736372945432,A_best,A,best,train,15
1,0.1,0.05103149092077477,0.05103149092077477,0.07654723638116215,5436,5436,34342,34342,34342,5549,113,0.04999228413143478,0.04999228413143478,0.07498842619715217,0.05103149092077477,0.05103149092077477,33073,5399,0.04909656849115085,0.04909656849115085,A_best,A,best,train,20
2,0.2,0.07644568218943916,0.10177251854271198,0.12733194146079516,5436,5436,34342,34284,68626,5549,113,0.07482650574060865,0.09970001996723415,0.12467651572422574,0.07638195002844689,0.10177251854271198,33073,5399,0.07344061670050071,0.09778466490985058,A_best,A,best,train,20
3,0.30000000000000004,0.1020780812965891,0.15334061329810178,0.17874838794564,5436,5433,34342,34216,102842,5549,113,0.0999116175567923,0.15013507876168444,0.17497915693763455,0.10198851468407664,0.15334061329810178,33073,5399,0.09822419180640218,0.14779134201820515,A_best,A,best,train,20
4,0.4,0.1276281584476001,0.20475813359558043,0.2300072252453903,5436,5431,34342,34151,136993,5549,113,0.12497784489314268,0.2004039328811673,0.2251798113337263,0.12757580230170137,0.20475813359558043,33073,5399,0.1230901831548917,0.19768815720036015,A_best,A,best,train,20
5,0.5,0.15277377666491243,0.2544674774353603,0.2800075153825926,5436,5430,34342,34083,171076,5549,113,0.14967708688217504,0.2490103446520105,0.2741822592081803,0.15278847592148445,0.2544674774353603,33073,5399,0.1475494271691302,0.2453864032260842,A_best,A,best,train,20
6,0.6000000000000001,0.1766777210127167,0.2979650175801891,0.3256602298028113,5436,5427,34342,33999,205075,5549,113,0.17317754527999782,0.29141397556454973,0.31888453306227266,0.17677744642360338,0.2979650175801891,33073,5399,0.17095044334697032,0.2879555242361709,A_best,A,best,train,20
7,0.7000000000000001,0.20003699712982198,0.342757174404938,0.371415584332291,5436,5427,34342,33941,239016,5549,113,0.19617621933466295,0.33522133456399333,0.3637868866166596,0.20025420181899278,0.342757174404938,33073,5399,0.19389166231792285,0.33153897614363786,A_best,A,best,train,20
8,0.8,0.2229281813650274,0.3868302007635954,0.4163432817468251,5436,5424,34342,33874,272890,5549,113,0.21873822790722935,0.37811623877126366,0.4077963472928611,0.22328521461685352,0.3868302007635954,33073,5399,0.2166025218430251,0.37557853851874107,A_best,A,best,train,20
9,0.9,0.24528191067004676,0.4285335882812612,0.45954870481067733,5436,5422,34342,33812,306702,5549,113,0.24078171681000102,0.41872573718886263,0.45014458540443236,0.24578692909836197,0.4285335882812612,33073,5399,0.2389476915863882,0.4177090495332929,A_best,A,best,train,20
10,1.0,0.2672750182454808,0.47018071938673744,0.5023653779388495,5436,5421,34342,33745,340447,5549,113,0.2624515272448492,0.45933495761317417,0.49211900605143627,0.26790719732922524,0.47018071938673744,33073,5399,0.26110528920503506,0.460523667772857,A_best,A,best,train,20
11,1.1,0.2889343598793506,0.5117191878131793,0.5447939537859403,5436,5418,34342,33666,374113,5549,113,0.28380469481544995,0.4996385942641567,0.5336239919475284,0.2897042405318123,0.5117191878131793,33073,5399,0.28301227034160986,0.5020820817073582,A_best,A,best,train,20
12,1.2000000000000002,0.31056319628734924,0.5562230119333921,0.5886747022540453,5436,5418,34342,33608,407721,5549,113,0.3051659685841638,0.5430917784564999,0.5767118578124137,0.3115095584388383,0.5562230119333921,33073,5399,0.30498659610798157,0.54670417953807,A_best,A,best,train,20
13,1.3,0.3319329906167843,0.5976175869447368,0.6307417840891527,5436,5415,34342,33540,441261,5549,113,0.3262799459328851,0.5831860215004053,0.6178729566830877,0.3330624392902096,0.5976175869447368,33073,5399,0.3267546362976856,0.5879711185741342,A_best,A,best,train,20
14,1.4000000000000001,0.3531904638159317,0.6399885826740646,0.6731847551529639,5436,5413,34342,33475,474736,5549,113,0.3472900698620795,0.6243031533636172,0.6594416465438879,0.35450930788533463,0.6399885826740646,33073,5399,0.3485106924015881,0.6313394217523208,A_best,A,best,train,20
15,1.5,0.3745612761946806,0.6853271459324562,0.7172248491609088,5436,5410,34342,33406,508142,5549,113,0.36841264876341073,0.6681600035131715,0.7024926505199965,0.37607096909274584,0.6853271459324562,33073,5399,0.3705171294210326,0.6786072476932549,A_best,A,best,train,20
16,1.6,0.39577361677295764,0.7272117804881911,0.7593795070170533,5436,5407,34342,33329,541471,5549,113,0.38940273418492777,0.7086022881779869,0.7437038782739213,0.39749738263284845,0.7272117804881911,33073,5399,0.39241499392380336,0.7208829614653642,A_best,A,best,train,20
17,1.7000000000000002,0.4172003734833036,0.7758787062010115,0.8051397265838094,5436,5407,34342,33272,574743,5549,113,0.4106471590965756,0.7560238177020849,0.7886590679476181,0.41918342270546327,0.7758787062010115,33073,5399,0.4146039663177684,0.7696275246212098,A_best,A,best,train,20
18,1.8,0.4387607406877774,0.8231605965573252,0.85034103896644,5436,5404,34342,33207,607950,5549,113,0.43204312189332406,0.8016507233367788,0.8328684835617135,0.4410241507332699,0.8231605965573252,33073,5399,0.4370392978114488,0.8184399332040155,A_best,A,best,train,20
19,1.9000000000000001,0.4606353604019123,0.8748073807885453,0.8980390507961848,5436,5402,34342,33140,641090,5549,113,0.45377307213083284,0.8516326312884703,0.8795893877750681,0.4632058089135378,0.8748073807885453,33073,5399,0.45993894353620884,0.8721325665818886,A_best,A,best,train,20
20,2.0,0.48267013309794604,0.9235519696033654,0.9444461178996287,5436,5399,34342,33073,674163,5549,113,0.4756626992134095,0.8985866072965525,0.9249560028616857,0.4855504631963225,0.9235519696033654,33073,5399,0.48311959483956657,0.9235519696033654,A_best,A,best,train,20
1,0.1,0.048102531975876606,0.048102531975876606,0.07215379796381491,400,400,2867,2867,2867,400,0,0.048102531975876606,0.048102531975876606,0.07215379796381491,0.048102531975876606,0.048102531975876606,2808,400,0.04662662121564851,0.04662662121564851,A_best,A,best,V_select,5
2,0.2,0.07160118170291754,0.0947397141517051,0.11897103877877009,400,400,2867,2863,5730,400,0,0.0714054599920399,0.0947397141517051,0.11877531706789245,0.0714054599920399,0.0947397141517051,2808,400,0.06921015173573515,0.0917936822558218,A_best,A,best,V_select,5
3,0.30000000000000004,0.09614232438722041,0.14520964402834755,0.16874714640139418,400,400,2867,2858,8588,400,0,0.09593791642120088,0.14520964402834755,0.16854273843537468,0.09593791642120088,0.14520964402834755,2808,400,0.09254782276393553,0.13922316482033625,A_best,A,best,V_select,5
4,0.4,0.12124909399018524,0.1968184039121387,0.21965829594625458,400,400,2867,2854,11442,400,0,0.12107332112925312,0.1968184039121387,0.21948252308532246,0.12107332112925312,0.1968184039121387,2808,400,0.11679489750103106,0.18953612171231768,A_best,A,best,V_select,5
5,0.5,0.1469205163756903,0.25028712413301046,0.27206407844219554,400,400,2867,2853,14295,400,0,0.14682314180217973,0.25028712413301046,0.271966703868685,0.14682314180217973,0.25028712413301046,2808,400,0.14177268723413758,0.2416838461665636,A_best,A,best,V_select,5
6,0.6000000000000001,0.17198537828122565,0.2982250668633754,0.32109791171291335,400,400,2867,2845,17140,400,0,0.17191980991651407,0.2982250668633754,0.32103234334820174,0.17191980991651407,0.2982250668633754,2808,400,0.16648055894563948,0.29001991750314904,A_best,A,best,V_select,5
7,0.7000000000000001,0.19740190646662767,0.3515213004915742,0.3731625567124148,400,400,2867,2845,19985,400,0,0.19743873677638835,0.3515213004915742,0.3731993870221754,0.19743873677638835,0.3515213004915742,2808,400,0.19169321807534978,0.34296917285361184,A_best,A,best,V_select,5
8,0.8,0.22264669647973573,0.40142866205689026,0.42336102750818083,400,400,2867,2842,22827,400,0,0.2227968296442385,0.40142866205689026,0.4235111606726836,0.2227968296442385,0.40142866205689026,2808,400,0.21689042022594607,0.3932708352801198,A_best,A,best,V_select,5
9,0.9,0.24790281839547487,0.45234221270625224,0.474073924748601,400,400,2867,2841,25668,400,0,0.24817529192017296,0.45234221270625224,0.4743463982732991,0.24817529192017296,0.45234221270625224,2808,400,0.2421936952515227,0.44461989545613606,A_best,A,best,V_select,5
10,1.0,0.27331042037350933,0.5049065403946572,0.5257636905708379,400,400,2867,2840,28508,400,0,0.27371754074823246,0.5049065403946572,0.5261708109455611,0.27371754074823246,0.5049065403946572,2808,400,0.2676851865149344,0.4971086078856395,A_best,A,best,V_select,5
11,1.1,0.29891094513384003,0.5580245591127296,0.5779232246902049,400,400,2867,2835,31343,400,0,0.2994060776387181,0.5580245591127296,0.5784183571950829,0.2994060776387181,0.5580245591127296,2808,400,0.29347472642823486,0.5513701255612393,A_best,A,best,V_select,5
12,1.2000000000000002,0.3247969502928234,0.6130259242173749,0.6313099124015109,400,400,2867,2831,34174,400,0,0.3253693497328593,0.6130259242173749,0.6318823118415469,0.3253693497328593,0.6130259242173749,2808,400,0.3195949616192223,0.6069175487200842,A_best,A,best,V_select,5
13,1.3,0.3507476708465002,0.6664644576840365,0.6839798996885185,400,400,2867,2826,37000,400,0,0.3513776845879407,0.6664644576840365,0.6846099134299589,0.3513776845879407,0.6664644576840365,2808,400,0.34582977323556024,0.6606475126316154,A_best,A,best,V_select,5
14,1.4000000000000001,0.37723099672492566,0.727296995659855,0.7408794945548531,400,400,2867,2822,39822,400,0,0.3779450640003783,0.727296995659855,0.7415935618303058,0.3779450640003783,0.727296995659855,2808,400,0.3726803757764701,0.7217382088082992,A_best,A,best,V_select,5
15,1.5,0.4042004586514686,0.7891854621434351,0.7987931897231861,400,400,2867,2820,42642,400,0,0.40504172192390103,0.7891854621434351,0.7996344529956185,0.40504172192390103,0.7891854621434351,2808,400,0.4000924571419759,0.7838615962590556,A_best,A,best,V_select,5
16,1.6,0.43108125795604635,0.8422070695447925,0.8521847927284426,400,400,2867,2812,45454,400,0,0.43198377813528466,0.8422070695447925,0.8530873129076809,0.43198377813528466,0.8422070695447925,2808,400,0.4276590053824016,0.8411572289887872,A_best,A,best,V_select,5
17,1.7000000000000002,0.4584424261724848,0.9061129194502593,0.9114988858976145,400,400,2867,2812,48266,400,0,0.45949222790320887,0.9061129194502593,0.9125486876283385,0.45949222790320887,0.9061129194502593,2808,400,0.4557482122980474,0.9051755229483814,A_best,A,best,V_select,5
18,1.8,0.48599615720048206,0.9656341059094149,0.9688132101551895,400,400,2867,2810,51076,400,0,0.4872372785640563,0.9656341059094149,0.9700543315187636,0.4872372785640563,0.9656341059094149,2808,400,0.48404003411968133,0.965001005087457,A_best,A,best,V_select,5
19,1.9000000000000001,0.5140639496988565,1.0320133008498644,1.0300706001237887,400,400,2867,2809,53885,400,0,0.5155460345521459,1.0320133008498644,1.0315526849770782,0.5155460345521459,1.0320133008498644,2808,400,0.5128872265519469,1.0321366903327291,A_best,A,best,V_select,5
20,2.0,0.5424939910493224,1.0967789894631619,1.0908834857809033,400,400,2867,2808,56693,400,0,0.5442559321715518,1.0967789894631619,1.0926454269031327,0.5442559321715518,1.0967789894631619,2808,400,0.5420818146975077,1.0967789894631619,A_best,A,best,V_select,5
1,0.1,0.048065402384048085,0.048065402384048085,0.07209810357607213,400,400,2867,2867,2867,400,0,0.048065402384048085,0.048065402384048085,0.07209810357607215,0.048065402384048085,0.048065402384048085,2808,400,0.046598975934254244,0.046598975934254244,A_best,A,best,V_select,10
2,0.2,0.07153697728902067,0.09464964048971736,0.11886179753387935,400,400,2867,2863,5730,400,0,0.07134171433525002,0.09464964048971736,0.1186665345801087,0.07134171433525002,0.09464964048971736,2808,400,0.06915327775486838,0.0917075795754825,A_best,A,best,V_select,10
3,0.30000000000000004,0.09607817171850165,0.1451439536330431,0.1686501485350232,400,400,2867,2858,8588,400,0,0.09587369947956059,0.1451439536330431,0.16844567629608215,0.09587369947956059,0.1451439536330431,2808,400,0.09248905021029055,0.1391605951211349,A_best,A,best,V_select,10
4,0.4,0.12120443110490875,0.19683264475889636,0.21962075348435695,400,400,2867,2854,11442,400,0,0.121028604725899,0.19683264475889636,0.2194449271053472,0.121028604725899,0.19683264475889636,2808,400,0.11675509002836015,0.18955320948256893,A_best,A,best,V_select,10
5,0.5,0.1468905408037133,0.2503181419703211,0.2720496117888739,400,400,2867,2853,14295,400,0,0.14679333590773044,0.2503181419703211,0.2719524068928909,0.14679333590773044,0.2503181419703211,2808,400,0.1417468563193219,0.2417139214831689,A_best,A,best,V_select,10
6,0.6000000000000001,0.1719699939047114,0.29827856395553143,0.3211092758824771,400,400,2867,2845,17140,400,0,0.1719040704918225,0.29827856395553143,0.3210433524695882,0.1719040704918225,0.29827856395553143,2808,400,0.16646963160772033,0.2900835080497124,A_best,A,best,V_select,10
7,0.7000000000000001,0.19740113099631842,0.3516054196475416,0.3732038408200892,400,400,2867,2845,19985,400,0,0.1974373342758396,0.3516054196475416,0.3732400440996104,0.1974373342758396,0.3516054196475416,2808,400,0.1916978185473669,0.34306694018524647,A_best,A,best,V_select,10
8,0.8,0.2226602888550942,0.4015438168654344,0.4234321972878114,400,400,2867,2842,22827,400,0,0.22280985229610883,0.4015438168654344,0.423581760728826,0.22280985229610883,0.4015438168654344,2808,400,0.21691020722343324,0.3933969279558978,A_best,A,best,V_select,10
9,0.9,0.24793156662605273,0.4524946999740064,0.4741789166130559,400,400,2867,2841,25668,400,0,0.2482036545313688,0.4524946999740064,0.4744510045183719,0.2482036545313688,0.4524946999740064,2808,400,0.24222921104266276,0.4447812415964987,A_best,A,best,V_select,10
10,1.0,0.27334611050095603,0.5050079840157302,0.5258501025088211,400,400,2867,2840,28508,400,0,0.27375309753328536,0.5050079840157302,0.5262570895411504,0.27375309753328536,0.5050079840157302,2808,400,0.267727933725213,0.49721643786816516,A_best,A,best,V_select,10
11,1.1,0.29894934414653346,0.5580922087061834,0.5779954484996251,400,400,2867,2835,31343,400,0,0.29944448797503975,0.5580922087061834,0.5784905923281315,0.29944448797503975,0.5580922087061834,2808,400,0.2935212201889828,0.5514540848266808,A_best,A,best,V_select,10
12,1.2000000000000002,0.3248335237156475,0.6130431071996052,0.6313550773154502,400,400,2867,2831,34174,400,0,0.3254059629773797,0.6130431071996052,0.6319275165771822,0.3254059629773797,0.6130431071996052,2808,400,0.31964018629562163,0.6069488134686484,A_best,A,best,V_select,10
13,1.3,0.35077967089289686,0.6664402086881079,0.6839997752369509,400,400,2867,2826,37000,400,0,0.35140971503548685,0.6664402086881079,0.6846298193795408,0.35140971503548685,0.6664402086881079,2808,400,0.34587040211599074,0.6606329919604204,A_best,A,best,V_select,10
14,1.4000000000000001,0.37726288958488907,0.7273300887587735,0.7409279339642758,400,400,2867,2822,39822,400,0,0.37797725448342895,0.7273300887587735,0.7416422988628156,0.37797725448342895,0.7273300887587735,2808,400,0.372720831246185,0.7217764099387106,A_best,A,best,V_select,10
15,1.5,0.40423472696303975,0.7892568220397855,0.7988631379829325,400,400,2867,2820,42642,400,0,0.4050765484581332,0.7892568220397855,0.7997049594780259,0.4050765484581332,0.7892568220397855,2808,400,0.40013512068531326,0.7839351728331093,A_best,A,best,V_select,10
16,1.6,0.43111852368671344,0.8422961230166477,0.8522665851950373,400,400,2867,2812,45454,400,0,0.432022003335036,0.8422961230166477,0.8531700648433598,0.432022003335036,0.8422961230166477,2808,400,0.4277047434729431,0.8412490852873903,A_best,A,best,V_select,10
17,1.7000000000000002,0.45848152065173037,0.9061854275313876,0.9115742344174242,400,400,2867,2812,48266,400,0,0.4595325691038228,0.9061854275313876,0.9126252828695166,0.4595325691038228,0.9061854275313876,2808,400,0.45579576843179737,0.9052521677734652,A_best,A,best,V_select,10
18,1.8,0.4860380138667618,0.9657340411324704,0.968905034432997,400,400,2867,2810,51076,400,0,0.48728085500419593,0.9657340411324704,0.9701478755704313,0.48728085500419593,0.9657340411324704,2808,400,0.4840905706840323,0.9651022089720271,A_best,A,best,V_select,10
19,1.9000000000000001,0.514108547827766,1.0321163483166016,1.0301667219860668,400,400,2867,2809,53885,400,0,0.515592699377428,1.0321163483166016,1.0316508735357286,0.515592699377428,1.0321163483166016,2808,400,0.5129406121958772,1.032241359409085,A_best,A,best,V_select,10
20,2.0,0.5425416858506886,1.0968968067054106,1.090990089203394,400,400,2867,2808,56693,400,0,0.5443060763436806,1.0968968067054106,1.0927544796963857,0.5443060763436806,1.0968968067054106,2808,400,0.5421384219213539,1.0968968067054106,A_best,A,best,V_select,10
