model,samples,snr_ref_db,dvr_mps,bearing_split_deg,realization,n_detections,matched_targets,ghost_count,merged,range_median_abs_m,xy_median_m
E0,256,0.0,20.0,2.0,8,2,2,0,False,0.003814055025046059,0.015632056365443785
B64,64,0.0,20.0,2.0,8,2,2,0,False,0.005271442915287139,0.07900948465909641
E0,256,0.0,20.0,2.0,9,2,2,0,False,0.002660901176014363,0.011536912860243668
B64,64,0.0,20.0,2.0,9,3,2,1,False,0.00518674257808982,0.08515925639413119
E0,256,0.0,20.0,2.0,10,2,2,0,False,0.0027158553201758195,0.021462601620423113
B64,64,0.0,20.0,2.0,10,2,2,0,False,0.006396938841490396,0.0652750523369211
E0,256,0.0,20.0,2.0,11,2,2,0,False,0.0038525908619106985,0.029822492758520103
B64,64,0.0,20.0,2.0,11,2,2,0,False,0.005351538576803705,0.1023956302665768
E0,256,0.0,20.0,2.0,12,2,2,0,False,0.0009641943394029795,0.014927272007785701
B64,64,0.0,20.0,2.0,12,2,2,0,False,0.0030945701050200114,0.020316669156776827
E0,256,0.0,20.0,2.0,13,2,2,0,False,0.0034012390987641083,0.02932894298989286
B64,64,0.0,20.0,2.0,13,2,2,0,False,0.010489609579551029,0.07925983734563233
E0,256,0.0,20.0,2.0,14,2,2,0,False,0.0012653678769964927,0.04498271424401756
B64,64,0.0,20.0,2.0,14,2,2,0,False,0.002337306350213453,0.06808289973178433
E0,256,0.0,20.0,2.0,15,3,2,1,False,0.004562395806331665,0.01449303517349234
B64,64,0.0,20.0,2.0,15,2,2,0,False,0.009030523786151434,0.06047023977470534
E0,256,0.0,30.0,0.5,0,2,2,0,False,0.0002975059179988193,0.011941122200697655
B64,64,0.0,30.0,0.5,0,2,2,0,False,0.003028918022877747,0.038936169018087344
E0,256,0.0,30.0,0.5,1,2,2,0,False,0.0027618967469607014,0.025885935948382593
B64,64,0.0,30.0,0.5,1,2,2,0,False,0.004707780310269527,0.005249119046234867
E0,256,0.0,30.0,0.5,2,2,2,0,False,0.0002792329720335829,0.018148223493138087
B64,64,0.0,30.0,0.5,2,2,2,0,False,0.0006773367357197912,0.0443208740226331
E0,256,0.0,30.0,0.5,3,3,2,1,False,0.001473665457780271,0.011840203213065255
B64,64,0.0,30.0,0.5,3,2,2,0,False,0.004742856997935974,0.027034211477936252
E0,256,0.0,30.0,0.5,4,3,2,1,False,0.002655507132828916,0.026413459683669087
B64,64,0.0,30.0,0.5,4,4,2,2,False,0.004418549122036097,0.033083784903537465
E0,256,0.0,30.0,0.5,5,3,2,1,False,0.005224337526598788,0.012136512892465347
B64,64,0.0,30.0,0.5,5,3,2,1,False,0.008082428744302206,0.022059292773789548
E0,256,0.0,30.0,0.5,6,3,2,1,False,0.0017753251624696986,0.01806803577640643
B64,64,0.0,30.0,0.5,6,3,2,1,False,0.002402175061021694,0.01331019056098175
E0,256,0.0,30.0,0.5,7,2,2,0,False,0.0047230265969204765,0.015309675363273089
B64,64,0.0,30.0,0.5,7,6,2,4,False,0.0076145281587827185,0.05916483812910351
E0,256,0.0,30.0,0.5,8,2,2,0,False,0.0038716803041154435,0.011578416902872214
B64,64,0.0,30.0,0.5,8,3,2,1,False,0.003995889717856471,0.03617872792985555
E0,256,0.0,30.0,0.5,9,2,2,0,False,0.0008031812651694281,0.007573594788401601
B64,64,0.0,30.0,0.5,9,3,2,1,False,0.0011942822503954176,0.009878298811614922
E0,256,0.0,30.0,0.5,10,2,2,0,False,0.003285727510629499,0.027536004035729464
B64,64,0.0,30.0,0.5,10,3,2,1,False,0.004804089878618356,0.025382012071417007
E0,256,0.0,30.0,0.5,11,4,2,2,False,0.002680832518706211,0.01081469390842689
B64,64,0.0,30.0,0.5,11,2,2,0,False,0.006078989468804252,0.03792123335171415
E0,256,0.0,30.0,0.5,12,3,2,1,False,0.0029738256988451894,0.0033946301366041915
B64,64,0.0,30.0,0.5,12,2,2,0,False,0.0040404041909596344,0.032773386725479386
E0,256,0.0,30.0,0.5,13,2,2,0,False,0.0038001249090200417,0.02340921921463074
B64,64,0.0,30.0,0.5,13,2,2,0,False,0.005554005804242479,0.026341475547913905
E0,256,0.0,30.0,0.5,14,2,2,0,False,0.0026002140970149412,0.016851234855669618
B64,64,0.0,30.0,0.5,14,2,2,0,False,0.003782621395004071,0.030071082789224365
E0,256,0.0,30.0,0.5,15,3,2,1,False,0.0032267904933149794,0.022758810013057247
B64,64,0.0,30.0,0.5,15,2,2,0,False,0.004979868957235567,0.014656343689776904
E0,256,0.0,30.0,1.0,0,2,2,0,False,0.0043292114557687,0.037729836516197546
B64,64,0.0,30.0,1.0,0,2,2,0,False,0.003545700070873181,0.04548512322542454
E0,256,0.0,30.0,1.0,1,2,2,0,False,0.0031397669268358186,0.036199737790211794
B64,64,0.0,30.0,1.0,1,2,2,0,False,0.0060720899412842755,0.05546004682426715
E0,256,0.0,30.0,1.0,2,2,2,0,False,0.00480309129385148,0.025665407732500985
B64,64,0.0,30.0,1.0,2,2,2,0,False,0.007384204017498064,0.01962680683625769
E0,256,0.0,30.0,1.0,3,2,2,0,False,0.0012181549507062073,0.008026430424207441
B64,64,0.0,30.0,1.0,3,2,2,0,False,0.001327676316719817,0.02074636023834813
E0,256,0.0,30.0,1.0,4,2,2,0,False,0.002885046917057821,0.012304605115086811
B64,64,0.0,30.0,1.0,4,3,2,1,False,0.005392018319881231,0.02558142978677428
E0,256,0.0,30.0,1.0,5,2,2,0,False,0.0010380680242576545,0.03620451956864553
B64,64,0.0,30.0,1.0,5,3,2,1,False,0.0019157332723693798,0.044893723305597724
E0,256,0.0,30.0,1.0,6,3,2,1,False,0.004021337844420714,0.02909318474453247
B64,64,0.0,30.0,1.0,6,2,2,0,False,0.006480170453443179,0.06332186432298713
E0,256,0.0,30.0,1.0,7,3,2,1,False,0.0021044827924612264,0.02261604536784723
B64,64,0.0,30.0,1.0,7,4,2,2,False,0.004275093645546235,0.03284245679368006
E0,256,0.0,30.0,1.0,8,2,2,0,False,0.004581011946157787,0.02060942746044508
B64,64,0.0,30.0,1.0,8,2,2,0,False,0.00462775721906894,0.03955830544021095
E0,256,0.0,30.0,1.0,9,2,2,0,False,0.003914206123397435,0.03287645737786995
B64,64,0.0,30.0,1.0,9,2,2,0,False,0.0031969579902551004,0.032545107310969684
E0,256,0.0,30.0,1.0,10,2,2,0,False,0.0006937334491112779,0.012581695440304012
B64,64,0.0,30.0,1.0,10,2,2,0,False,0.0041578088644769196,0.040109977291898594
E0,256,0.0,30.0,1.0,11,2,2,0,False,0.00042445723191519846,0.034278553538881866
B64,64,0.0,30.0,1.0,11,3,2,1,False,0.00024675541322949357,0.07084236731255938
E0,256,0.0,30.0,1.0,12,2,2,0,False,0.002595501298799263,0.015646308894184394
B64,64,0.0,30.0,1.0,12,4,2,2,False,0.0030864777306760516,0.015981328769413224
E0,256,0.0,30.0,1.0,13,2,2,0,False,0.003873867514897711,0.018049543192681983
B64,64,0.0,30.0,1.0,13,3,2,1,False,0.0025091941215720226,0.027894984757180052
E0,256,0.0,30.0,1.0,14,2,2,0,False,0.0015787519226080349,0.030919966306089813
B64,64,0.0,30.0,1.0,14,2,2,0,False,0.0007528302049308877,0.03257269318492525
E0,256,0.0,30.0,1.0,15,2,2,0,False,0.003402416552191312,0.020592116883346747
B64,64,0.0,30.0,1.0,15,2,2,0,False,0.0013345489168301583,0.014025065752847642
E0,256,0.0,30.0,2.0,0,3,2,1,False,0.0012682109070993874,0.016851978252870548
B64,64,0.0,30.0,2.0,0,2,2,0,False,0.0026206046249797055,0.03069920182629288
E0,256,0.0,30.0,2.0,1,2,2,0,False,0.002099490562727624,0.010221936550195557
B64,64,0.0,30.0,2.0,1,2,2,0,False,0.0029101132493281057,0.0063795793132357444
E0,256,0.0,30.0,2.0,2,2,2,0,False,0.0019626230041183135,0.015334493026588354
B64,64,0.0,30.0,2.0,2,2,2,0,False,0.0009658383127657544,0.050642102984093634
E0,256,0.0,30.0,2.0,3,3,2,1,False,0.0016671174217179896,0.020526491229850875
B64,64,0.0,30.0,2.0,3,4,2,2,False,0.0020949532740530685,0.04326371312177372
E0,256,0.0,30.0,2.0,4,2,2,0,False,0.002982728957746872,0.01070759367944562
B64,64,0.0,30.0,2.0,4,2,2,0,False,0.0042764136873216785,0.030642391872356803
E0,256,0.0,30.0,2.0,5,3,2,1,False,0.0032306481760144834,0.003913183201913228
B64,64,0.0,30.0,2.0,5,2,2,0,False,0.007191262256881714,0.034855399686614455
E0,256,0.0,30.0,2.0,6,2,2,0,False,0.003396036971324179,0.026445546124389555
B64,64,0.0,30.0,2.0,6,3,2,1,False,0.0014823442533469233,0.0528405538202442
E0,256,0.0,30.0,2.0,7,3,2,1,False,0.003172751447891642,0.024614378401366765
B64,64,0.0,30.0,2.0,7,2,2,0,False,0.005066504693502338,0.07946019931399165
E0,256,0.0,30.0,2.0,8,2,2,0,False,0.0005741915761205973,0.020337387308612374
B64,64,0.0,30.0,2.0,8,2,2,0,False,0.001056632671833313,0.03126138885172656
E0,256,0.0,30.0,2.0,9,2,2,0,False,0.0006940922644247394,0.008144573135652701
B64,64,0.0,30.0,2.0,9,2,2,0,False,0.0023768407909869893,0.022182557752612887
E0,256,0.0,30.0,2.0,10,2,2,0,False,0.003695422108151547,0.019064222937502772
B64,64,0.0,30.0,2.0,10,2,2,0,False,0.009641814747908484,0.01902562577353696
E0,256,0.0,30.0,2.0,11,2,2,0,False,0.0016957910660835296,0.025441554951229226
B64,64,0.0,30.0,2.0,11,2,2,0,False,0.002463012144389154,0.07544004367256323
E0,256,0.0,30.0,2.0,12,2,2,0,False,0.000610047066160746,0.005939490912809609
B64,64,0.0,30.0,2.0,12,5,2,3,False,0.0027095053275019154,0.0122286441485466
E0,256,0.0,30.0,2.0,13,2,2,0,False,0.00160797230097387,0.00299027428453013
B64,64,0.0,30.0,2.0,13,2,2,0,False,0.0034404681153716865,0.03502250585668966
E0,256,0.0,30.0,2.0,14,3,2,1,False,0.006027222838156376,0.008074358705386824
B64,64,0.0,30.0,2.0,14,2,2,0,False,0.011128425899457284,0.026715971388805285
E0,256,0.0,30.0,2.0,15,2,2,0,False,0.0026753390161644575,0.014246115131040368
B64,64,0.0,30.0,2.0,15,3,2,1,False,0.003402546419025043,0.014440981780221532
E0,256,0.0,40.0,0.5,0,2,2,0,False,0.0029270452538980862,0.018632810960734235
B64,64,0.0,40.0,0.5,0,3,2,1,False,0.005646512928819902,0.021349457756181665
E0,256,0.0,40.0,0.5,1,4,2,2,False,0.0026625529797001946,0.013525637617015886
B64,64,0.0,40.0,0.5,1,4,2,2,False,0.004515254515055744,0.017564685525269942
E0,256,0.0,40.0,0.5,2,2,2,0,False,0.003276185335622017,0.01048325155938361
B64,64,0.0,40.0,0.5,2,3,2,1,False,0.009240915433096575,0.019151214308520473
E0,256,0.0,40.0,0.5,3,4,2,2,False,0.004751860265145069,0.011938829656244602
B64,64,0.0,40.0,0.5,3,2,2,0,False,0.0066200174930486355,0.024525913978246938
E0,256,0.0,40.0,0.5,4,3,2,1,False,0.002011141349029799,0.01836242506785337
B64,64,0.0,40.0,0.5,4,3,2,1,False,0.00037700839924070806,0.00932599012543871
E0,256,0.0,40.0,0.5,5,4,2,2,False,0.0019781583182805207,0.019724770339848773
B64,64,0.0,40.0,0.5,5,2,2,0,False,0.005328757333842304,0.009675659862347955
E0,256,0.0,40.0,0.5,6,2,2,0,False,0.00047187805836301777,0.011889673794900295
B64,64,0.0,40.0,0.5,6,4,2,2,False,0.002869670982093453,0.02178782420185167
E0,256,0.0,40.0,0.5,7,2,2,0,False,0.0013692568825973694,0.007814360847983901
B64,64,0.0,40.0,0.5,7,2,2,0,False,0.001268609697632428,0.02918931642257436
E0,256,0.0,40.0,0.5,8,2,2,0,False,0.0020541639335505124,0.010709955536481002
B64,64,0.0,40.0,0.5,8,2,2,0,False,0.006999911292226102,0.02016911325806004
E0,256,0.0,40.0,0.5,9,3,2,1,False,0.004556437745549147,0.029312399393138414
B64,64,0.0,40.0,0.5,9,2,2,0,False,0.009715839510974433,0.03150748970137833
E0,256,0.0,40.0,0.5,10,3,2,1,False,0.002230255449433116,0.01535234844728642
B64,64,0.0,40.0,0.5,10,2,2,0,False,0.0037871489385992163,0.026134526288232717
E0,256,0.0,40.0,0.5,11,2,2,0,False,0.000937198417716445,0.01313459501832025
B64,64,0.0,40.0,0.5,11,3,2,1,False,0.0024192029486300726,0.014044608864696821
E0,256,0.0,40.0,0.5,12,2,2,0,False,0.003948051339364156,0.017728474415819727
B64,64,0.0,40.0,0.5,12,2,2,0,False,0.006185799083453958,0.027471918807151992
E0,256,0.0,40.0,0.5,13,3,2,1,False,0.004147026840186641,0.02646681123542121
B64,64,0.0,40.0,0.5,13,2,2,0,False,0.0025852175814691236,0.0761870015590939
E0,256,0.0,40.0,0.5,14,2,2,0,False,0.0015859374482545263,0.012110060422548849
B64,64,0.0,40.0,0.5,14,2,2,0,False,0.004029785582801537,0.011560436713486381
E0,256,0.0,40.0,0.5,15,3,2,1,False,0.0019200166974826516,0.02705091201866712
B64,64,0.0,40.0,0.5,15,3,2,1,False,0.0027233275896207942,0.02599869359421806
E0,256,0.0,40.0,1.0,0,2,2,0,False,0.0027259214519830266,0.010847328132893437
B64,64,0.0,40.0,1.0,0,3,2,1,False,0.0009513513657992689,0.004215713049141635
E0,256,0.0,40.0,1.0,1,2,2,0,False,0.0033361329686556473,0.02402941458668323
B64,64,0.0,40.0,1.0,1,2,2,0,False,0.005864974561248459,0.030320577783700165
E0,256,0.0,40.0,1.0,2,2,2,0,False,0.0022272084993062435,0.016814050810968494
B64,64,0.0,40.0,1.0,2,2,2,0,False,0.0036246950402727407,0.03946145487576888
E0,256,0.0,40.0,1.0,3,2,2,0,False,0.0005822969122277755,0.04763402948935584
B64,64,0.0,40.0,1.0,3,2,2,0,False,0.0020884001617531567,0.025199783379201684
E0,256,0.0,40.0,1.0,4,2,2,0,False,0.0019145624370224823,0.005048407656480672
B64,64,0.0,40.0,1.0,4,2,2,0,False,0.0045469872328283145,0.03052128525813705
E0,256,0.0,40.0,1.0,5,3,2,1,False,0.0025110879404621755,0.011174122448062991
B64,64,0.0,40.0,1.0,5,3,2,1,False,0.0006856411103655091,0.0312267348088986
E0,256,0.0,40.0,1.0,6,2,2,0,False,0.004555222039442697,0.022573326200750754
B64,64,0.0,40.0,1.0,6,2,2,0,False,0.003966942586941968,0.044709154964866105
E0,256,0.0,40.0,1.0,7,3,2,1,False,0.003814753628958556,0.021487819996346587
B64,64,0.0,40.0,1.0,7,2,2,0,False,0.0064564567901186365,0.038685520658953546
E0,256,0.0,40.0,1.0,8,2,2,0,False,0.003750918901786804,0.014772724811721035
B64,64,0.0,40.0,1.0,8,2,2,0,False,0.004200335741245453,0.016838799166114613
E0,256,0.0,40.0,1.0,9,3,2,1,False,0.004351154351098785,0.026755582015445794
B64,64,0.0,40.0,1.0,9,2,2,0,False,0.004191247509751861,0.04482458803562289
E0,256,0.0,40.0,1.0,10,2,2,0,False,0.0022440191366257523,0.06505295161605767
B64,64,0.0,40.0,1.0,10,3,2,1,False,0.0044040619100229605,0.06050989995270423
E0,256,0.0,40.0,1.0,11,2,2,0,False,0.004158694472181423,0.023962176689326917
B64,64,0.0,40.0,1.0,11,2,2,0,False,0.006510938121536469,0.07865082776615709
E0,256,0.0,40.0,1.0,12,2,2,0,False,0.003226765656492603,0.021419904603951323
B64,64,0.0,40.0,1.0,12,2,2,0,False,0.000624764098859032,0.06572693642078992
E0,256,0.0,40.0,1.0,13,2,2,0,False,0.00354105098737989,0.010832152956205435
B64,64,0.0,40.0,1.0,13,3,2,1,False,0.0039950180171075544,0.021873524783604048
E0,256,0.0,40.0,1.0,14,2,2,0,False,0.0030479012195030464,0.0288350599493769
B64,64,0.0,40.0,1.0,14,2,2,0,False,0.005250412984864283,0.02666768027023861
E0,256,0.0,40.0,1.0,15,2,2,0,False,0.0014752501264609919,0.0168808802419699
B64,64,0.0,40.0,1.0,15,3,2,1,False,0.00590657702325359,0.023280303802130742
E0,256,0.0,40.0,2.0,0,3,2,1,False,0.0021786979260554062,0.01971264051682996
B64,64,0.0,40.0,2.0,0,2,2,0,False,0.0024112963684217448,0.02761984642158927
E0,256,0.0,40.0,2.0,1,2,2,0,False,0.0021219844146287414,0.012320719425607831
B64,64,0.0,40.0,2.0,1,2,2,0,False,0.0022303329845243525,0.05598021602840113
E0,256,0.0,40.0,2.0,2,3,2,1,False,0.0018528483708024623,0.013433413997718505
B64,64,0.0,40.0,2.0,2,2,2,0,False,0.006014162154585279,0.02813653691172663
E0,256,0.0,40.0,2.0,3,3,2,1,False,0.0018567561044733338,0.02276245741898561
B64,64,0.0,40.0,2.0,3,2,2,0,False,0.004620718245277544,0.040536636220051214
E0,256,0.0,40.0,2.0,4,2,2,0,False,0.0008743381386864257,0.004442979822780629
B64,64,0.0,40.0,2.0,4,2,2,0,False,0.0017130571055616883,0.020374916159682798
E0,256,0.0,40.0,2.0,5,2,2,0,False,0.0026536334100342174,0.01992382804555235
B64,64,0.0,40.0,2.0,5,2,2,0,False,0.00343195183252476,0.006851373619534414
E0,256,0.0,40.0,2.0,6,2,2,0,False,0.001018848256606475,0.007595704444757037
B64,64,0.0,40.0,2.0,6,2,2,0,False,0.0020651735083561107,0.008839717826688149
E0,256,0.0,40.0,2.0,7,3,2,1,False,0.0014004568694616637,0.02304705610479265
B64,64,0.0,40.0,2.0,7,2,2,0,False,0.006316361016459382,0.02671734839057696
E0,256,0.0,40.0,2.0,8,2,2,0,False,0.002857408888658597,0.03014038996917861
B64,64,0.0,40.0,2.0,8,2,2,0,False,0.0053493028065787485,0.06294245621073735
E0,256,0.0,40.0,2.0,9,2,2,0,False,0.0019593316072388234,0.01780519216872026
B64,64,0.0,40.0,2.0,9,2,2,0,False,0.006728088120141251,0.0296082625973091
E0,256,0.0,40.0,2.0,10,2,2,0,False,0.00010438373347199104,0.0036171937152055965
B64,64,0.0,40.0,2.0,10,2,2,0,False,0.004860980772619428,0.009236983774367349
E0,256,0.0,40.0,2.0,11,2,2,0,False,0.0012062146467854973,0.019311610900263808
B64,64,0.0,40.0,2.0,11,3,2,1,False,0.004600442906507851,0.03236580714598001
E0,256,0.0,40.0,2.0,12,2,2,0,False,0.001258374006113172,0.013124283190421318
B64,64,0.0,40.0,2.0,12,2,2,0,False,0.002534058658383742,0.04324837921276558
E0,256,0.0,40.0,2.0,13,2,2,0,False,0.0009251782180115242,0.020019644902411447
B64,64,0.0,40.0,2.0,13,2,2,0,False,0.002979603993125579,0.018350096706729293
E0,256,0.0,40.0,2.0,14,2,2,0,False,0.00286790469483833,0.014410935877037897
B64,64,0.0,40.0,2.0,14,2,2,0,False,0.0024338383019539833,0.029166587459103412
E0,256,0.0,40.0,2.0,15,2,2,0,False,0.0021692232080852136,0.022910263130209888
B64,64,0.0,40.0,2.0,15,2,2,0,False,0.0032255626352082345,0.016500525983485163
E0,256,20.0,5.0,0.5,0,3,2,1,False,0.004522511075649049,0.016229534640434966
B64,64,20.0,5.0,0.5,0,2,2,0,False,0.24133152275854286,1.1239372155823346
E0,256,20.0,5.0,0.5,1,2,2,0,False,0.009385006057186729,0.043272136001401326
B64,64,20.0,5.0,0.5,1,1,1,0,True,0.13951948368026024,0.5833259400480332
E0,256,20.0,5.0,0.5,2,2,2,0,False,0.003929124905454273,0.014285284949516941
B64,64,20.0,5.0,0.5,2,4,2,2,False,0.1411223392760803,0.6342005956971687
E0,256,20.0,5.0,0.5,3,3,2,1,False,0.00888296556951218,0.041764272521136625
B64,64,20.0,5.0,0.5,3,2,1,1,True,0.13976242339541045,0.5823490854524401
E0,256,20.0,5.0,0.5,4,3,2,1,False,0.003717496949363408,0.014263008412654057
B64,64,20.0,5.0,0.5,4,2,2,0,False,0.12922520610493393,0.5640833741526656
E0,256,20.0,5.0,0.5,5,2,2,0,False,0.007215377313897875,0.035900462977447284
B64,64,20.0,5.0,0.5,5,1,1,0,True,0.1378544979775711,0.577622737731726
E0,256,20.0,5.0,0.5,6,2,2,0,False,0.00922375089783145,0.04240974394703567
B64,64,20.0,5.0,0.5,6,4,1,3,True,0.1396827765785531,0.583927838560184
E0,256,20.0,5.0,0.5,7,2,2,0,False,0.00160248063404822,0.011403973856877688
B64,64,20.0,5.0,0.5,7,1,1,0,True,0.12760971973384017,0.5313946110840321
E0,256,20.0,5.0,0.5,8,3,2,1,False,0.009258561178810965,0.04514320294607071
B64,64,20.0,5.0,0.5,8,1,1,0,True,0.14035051195079973,0.5812378439023049
E0,256,20.0,5.0,0.5,9,2,2,0,False,0.001437112308764199,0.003976034693442489
B64,64,20.0,5.0,0.5,9,1,1,0,True,0.10758532719924574,0.449427995524933
E0,256,20.0,5.0,0.5,10,3,2,1,False,0.0007330483851291092,0.003460721067905469
B64,64,20.0,5.0,0.5,10,1,1,0,True,0.1130128386940612,0.4723943662232691
E0,256,20.0,5.0,0.5,11,4,2,2,False,0.004211751162898736,0.014950299152474821
B64,64,20.0,5.0,0.5,11,2,2,0,False,0.19326577999483163,0.8835046059839108
E0,256,20.0,5.0,0.5,12,2,2,0,False,0.0049426467260502704,0.013197433934012341
B64,64,20.0,5.0,0.5,12,3,2,1,False,0.16535246198758102,0.7626003449570404
E0,256,20.0,5.0,0.5,13,2,2,0,False,0.004377136232506018,0.015625137318891886
B64,64,20.0,5.0,0.5,13,2,2,0,False,0.17175428075370291,0.8074836814064821
E0,256,20.0,5.0,0.5,14,3,2,1,False,0.0006635026284413925,0.0025488590355269426
B64,64,20.0,5.0,0.5,14,2,1,1,True,0.11885934220299532,0.4927389711824537
E0,256,20.0,5.0,0.5,15,2,2,0,False,0.003423256806868835,0.008423589819176805
B64,64,20.0,5.0,0.5,15,2,1,1,True,0.03712860450610833,0.16554923246838615
E0,256,20.0,5.0,1.0,0,2,2,0,False,0.003573905124667931,0.03060660298505101
B64,64,20.0,5.0,1.0,0,2,2,0,False,0.14919705107026004,1.3987226060001974
E0,256,20.0,5.0,1.0,1,2,2,0,False,0.007767098879938317,0.07100521201113658
B64,64,20.0,5.0,1.0,1,2,1,1,True,0.13904089559287058,1.1363397681814367
E0,256,20.0,5.0,1.0,2,2,2,0,False,0.00513656943137164,0.044075916174668724
B64,64,20.0,5.0,1.0,2,1,1,0,True,0.13583965845347734,1.1049610729626502
E0,256,20.0,5.0,1.0,3,2,2,0,False,0.0011417343594217755,0.011508090878381158
B64,64,20.0,5.0,1.0,3,2,1,1,True,0.12535176084233512,1.0184213473832329
E0,256,20.0,5.0,1.0,4,2,2,0,False,0.007412948851623469,0.06103131001077752
B64,64,20.0,5.0,1.0,4,1,1,0,True,0.13816647458475018,1.126510718825607
E0,256,20.0,5.0,1.0,5,2,2,0,False,0.002899726376810463,0.02513348691333795
B64,64,20.0,5.0,1.0,5,1,1,0,True,0.13165892065418916,1.0679335526547922
E0,256,20.0,5.0,1.0,6,2,2,0,False,0.004238251663778669,0.035998029926299246
B64,64,20.0,5.0,1.0,6,2,2,0,False,0.2355627115462795,2.2495168513699357
E0,256,20.0,5.0,1.0,7,3,2,1,False,0.00855154852327189,0.07021800157207793
B64,64,20.0,5.0,1.0,7,1,1,0,True,0.13988191081398327,1.1396087632954146
E0,256,20.0,5.0,1.0,8,3,2,1,False,0.007100208553453058,0.057542587584193505
B64,64,20.0,5.0,1.0,8,2,1,1,True,0.13814361144210352,1.1282403506322731
E0,256,20.0,5.0,1.0,9,3,2,1,False,0.0020153466542041087,0.0163632504027661
B64,64,20.0,5.0,1.0,9,1,1,0,True,0.09806373731285589,0.7585472687612822
E0,256,20.0,5.0,1.0,10,2,2,0,False,0.008527604047301907,0.07267714586368054
B64,64,20.0,5.0,1.0,10,3,1,2,True,0.13947403826563232,1.140569098112335
E0,256,20.0,5.0,1.0,11,2,2,0,False,0.0009499683129661207,0.007070426129478053
B64,64,20.0,5.0,1.0,11,1,1,0,True,0.11317562791373348,0.8929476017369711
E0,256,20.0,5.0,1.0,12,2,2,0,False,0.0024528921529309855,0.020848127701285968
B64,64,20.0,5.0,1.0,12,2,1,1,True,0.08283611132895885,0.6038370425570128
E0,256,20.0,5.0,1.0,13,2,2,0,False,0.009055281826576334,0.075759628724212
B64,64,20.0,5.0,1.0,13,2,1,1,True,0.14016232169177556,1.1432531685876226
E0,256,20.0,5.0,1.0,14,2,2,0,False,0.0009748469776980073,0.007214476770805445
B64,64,20.0,5.0,1.0,14,2,1,1,True,0.125536936310084,1.0165265245031365
E0,256,20.0,5.0,1.0,15,3,2,1,False,0.000863136598226788,0.005066874715281499
B64,64,20.0,5.0,1.0,15,2,1,1,True,0.11228216998418361,0.8891467058188829
E0,256,20.0,5.0,2.0,0,2,2,0,False,0.00794446763829626,0.09115359082115793
B64,64,20.0,5.0,2.0,0,1,1,0,True,0.13900632887029474,2.2626179894010856
E0,256,20.0,5.0,2.0,1,2,2,0,False,0.002342874349793078,0.009552901188730662
B64,64,20.0,5.0,2.0,1,1,1,0,True,0.13007991790988171,2.0766058889658403
E0,256,20.0,5.0,2.0,2,2,2,0,False,0.004092418330955638,0.023845929520857623
B64,64,20.0,5.0,2.0,2,1,1,0,True,0.13440536185981955,2.1742477748146136
E0,256,20.0,5.0,2.0,3,2,2,0,False,0.0037337373812249552,0.11195407324838244
B64,64,20.0,5.0,2.0,3,3,2,1,False,0.15003799561795006,3.5317837638121716
E0,256,20.0,5.0,2.0,4,2,2,0,False,0.0016540333369476912,0.0684683524124042
B64,64,20.0,5.0,2.0,4,3,1,2,True,0.10615900143841372,1.3443429641772908
E0,256,20.0,5.0,2.0,5,2,2,0,False,0.007112953198955552,0.07386187194883174
B64,64,20.0,5.0,2.0,5,1,1,0,True,0.13810725065786755,2.246620850161105
E0,256,20.0,5.0,2.0,6,2,2,0,False,0.0007610732316720714,0.05724803702804304
B64,64,20.0,5.0,2.0,6,1,1,0,True,0.11626956175692271,1.7229733143122705
E0,256,20.0,5.0,2.0,7,2,2,0,False,0.001564122817043767,0.07251907297117056
B64,64,20.0,5.0,2.0,7,3,1,2,True,0.10487727279215164,1.2690895508824043
E0,256,20.0,5.0,2.0,8,2,2,0,False,0.0031421007453502625,0.1018506665313979
B64,64,20.0,5.0,2.0,8,1,1,0,True,0.03206739271413994,3.7420320778928886
E0,256,20.0,5.0,2.0,9,5,2,3,False,0.0036702343463872467,0.1021640342721009
B64,64,20.0,5.0,2.0,9,1,1,0,True,0.04381835352427288,4.204462425588531
E0,256,20.0,5.0,2.0,10,2,2,0,False,0.0025147661380913178,0.0873384035017365
B64,64,20.0,5.0,2.0,10,1,1,0,True,0.08806000024387117,0.14889928476434444
E0,256,20.0,5.0,2.0,11,3,2,1,False,0.0036097302601660886,0.10511740263789679
B64,64,20.0,5.0,2.0,11,1,1,0,True,0.11168036838461148,3.1268142231929614
E0,256,20.0,5.0,2.0,12,3,2,1,False,0.001548615724303204,0.06750860223331526
B64,64,20.0,5.0,2.0,12,1,1,0,True,0.10944803898078703,1.4720390324326282
E0,256,20.0,5.0,2.0,13,2,2,0,False,0.007874114219816875,0.08718820052548389
B64,64,20.0,5.0,2.0,13,1,1,0,True,0.13914877080685528,2.2583356827672274
E0,256,20.0,5.0,2.0,14,2,2,0,False,0.008162134023933731,0.09466702944721697
B64,64,20.0,5.0,2.0,14,2,1,1,True,0.13922159649436594,2.2693278872714293
E0,256,20.0,5.0,2.0,15,3,2,1,False,0.00047292759167305576,0.03127972316437124
B64,64,20.0,5.0,2.0,15,2,1,1,True,0.12476148484057603,1.9666183137578621
E0,256,20.0,10.0,0.5,0,2,2,0,False,0.0021365011766221187,0.011591630872841817
B64,64,20.0,10.0,0.5,0,2,1,1,True,0.1180224375010539,0.49305713198083106
E0,256,20.0,10.0,0.5,1,2,2,0,False,0.0023684476758631945,0.01305803951585384
